,exp_name,env_name,seed,metric,env_step,value
328,drq,Ant_v4,20,avg_return,900000,7527.6640625
329,drq,Ant_v4,20,avg_return,925000,8117.08837890625
330,drq,Ant_v4,20,avg_return,950000,8055.615234375
331,drq,Ant_v4,20,avg_return,975000,8103.82421875
332,drq,Ant_v4,20,avg_return,1000000,8052.45556640625
333,drq,Ant_v4,30,avg_return,0,-1242.8038330078125
334,drq,Ant_v4,30,avg_return,25000,1445.818359375
335,drq,Ant_v4,30,avg_return,50000,4528.98486328125
336,drq,Ant_v4,30,avg_return,75000,5174.87353515625
337,drq,Ant_v4,30,avg_return,100000,4932.35693359375
338,drq,Ant_v4,30,avg_return,125000,6363.9638671875
339,drq,Ant_v4,30,avg_return,150000,6159.09423828125
340,drq,Ant_v4,30,avg_return,175000,6537.84375
341,drq,Ant_v4,30,avg_return,200000,6836.6474609375
342,drq,Ant_v4,30,avg_return,225000,6921.51220703125
343,drq,Ant_v4,30,avg_return,250000,6918.87109375
344,drq,Ant_v4,30,avg_return,275000,7186.88818359375
345,drq,Ant_v4,30,avg_return,300000,6522.55029296875
346,drq,Ant_v4,30,avg_return,325000,7049.1142578125
347,drq,Ant_v4,30,avg_return,350000,6085.91943359375
348,drq,Ant_v4,30,avg_return,375000,7100.3740234375
349,drq,Ant_v4,30,avg_return,400000,5960.85302734375
350,drq,Ant_v4,30,avg_return,425000,7161.70751953125
351,drq,Ant_v4,30,avg_return,450000,7495.3935546875
352,drq,Ant_v4,30,avg_return,475000,6895.2509765625
353,drq,Ant_v4,30,avg_return,500000,7148.95849609375
354,drq,Ant_v4,30,avg_return,525000,7527.521484375
355,drq,Ant_v4,30,avg_return,550000,6826.10693359375
356,drq,Ant_v4,30,avg_return,575000,6577.2646484375
357,drq,Ant_v4,30,avg_return,600000,6772.71630859375
358,drq,Ant_v4,30,avg_return,625000,7654.0185546875
359,drq,Ant_v4,30,avg_return,650000,7772.955078125
360,drq,Ant_v4,30,avg_return,675000,7974.52587890625
361,drq,Ant_v4,30,avg_return,700000,7120.8818359375
362,drq,Ant_v4,30,avg_return,725000,7416.26904296875
363,drq,Ant_v4,30,avg_return,750000,7742.662109375
364,drq,Ant_v4,30,avg_return,775000,7912.47021484375
365,drq,Ant_v4,30,avg_return,800000,7727.17919921875
366,drq,Ant_v4,30,avg_return,825000,7700.47802734375
367,drq,Ant_v4,30,avg_return,850000,7419.3486328125
368,drq,Ant_v4,30,avg_return,875000,8017.33837890625
369,drq,Ant_v4,30,avg_return,900000,7997.1142578125
370,drq,Ant_v4,30,avg_return,925000,7931.55224609375
371,drq,Ant_v4,30,avg_return,950000,8010.23779296875
372,drq,Ant_v4,30,avg_return,975000,8191.99462890625
373,drq,Ant_v4,30,avg_return,1000000,7346.04833984375
374,drq,Ant_v4,40,avg_return,0,-668.431396484375
375,drq,Ant_v4,40,avg_return,25000,1751.997314453125
376,drq,Ant_v4,40,avg_return,50000,3970.51708984375
377,drq,Ant_v4,40,avg_return,75000,4988.177734375
378,drq,Ant_v4,40,avg_return,100000,4664.0732421875
379,drq,Ant_v4,40,avg_return,125000,4234.484375
380,drq,Ant_v4,40,avg_return,150000,5183.58984375
381,drq,Ant_v4,40,avg_return,175000,6912.8203125
382,drq,Ant_v4,40,avg_return,200000,6449.71875
383,drq,Ant_v4,40,avg_return,225000,5835.86328125
384,drq,Ant_v4,40,avg_return,250000,7114.318359375
385,drq,Ant_v4,40,avg_return,275000,6510.9384765625
386,drq,Ant_v4,40,avg_return,300000,6563.302734375
387,drq,Ant_v4,40,avg_return,325000,7314.61572265625
388,drq,Ant_v4,40,avg_return,350000,7397.71484375
389,drq,Ant_v4,40,avg_return,375000,7486.2568359375
390,drq,Ant_v4,40,avg_return,400000,7412.84033203125
391,drq,Ant_v4,40,avg_return,425000,7179.14404296875
392,drq,Ant_v4,40,avg_return,450000,7610.3974609375
393,drq,Ant_v4,40,avg_return,475000,7370.29052734375
394,drq,Ant_v4,40,avg_return,500000,7592.22314453125
395,drq,Ant_v4,40,avg_return,525000,7558.49267578125
396,drq,Ant_v4,40,avg_return,550000,7797.837890625
397,drq,Ant_v4,40,avg_return,575000,7410.03955078125
398,drq,Ant_v4,40,avg_return,600000,7783.0244140625
399,drq,Ant_v4,40,avg_return,625000,6555.7001953125
400,drq,Ant_v4,40,avg_return,650000,7834.78515625
401,drq,Ant_v4,40,avg_return,675000,7865.978515625
402,drq,Ant_v4,40,avg_return,700000,7886.27783203125
403,drq,Ant_v4,40,avg_return,725000,7810.93994140625
404,drq,Ant_v4,40,avg_return,750000,7948.96826171875
405,drq,Ant_v4,40,avg_return,775000,7931.6650390625
406,drq,Ant_v4,40,avg_return,800000,7213.5322265625
407,drq,Ant_v4,40,avg_return,825000,7951.60986328125
408,drq,Ant_v4,40,avg_return,850000,7928.67919921875
409,drq,Ant_v4,40,avg_return,875000,7963.3173828125
410,drq,Ant_v4,40,avg_return,900000,6858.572265625
411,drq,Ant_v4,40,avg_return,925000,8069.64794921875
412,drq,Ant_v4,40,avg_return,950000,8125.4052734375
413,drq,Ant_v4,40,avg_return,975000,8130.47216796875
414,drq,Ant_v4,40,avg_return,1000000,7976.701171875
415,drq,Ant_v4,50,avg_return,0,-580.4813842773438
416,drq,Ant_v4,50,avg_return,25000,804.5516357421875
417,drq,Ant_v4,50,avg_return,50000,1656.484375
418,drq,Ant_v4,50,avg_return,75000,5066.0546875
419,drq,Ant_v4,50,avg_return,100000,5588.4765625
420,drq,Ant_v4,50,avg_return,125000,6697.306640625
421,drq,Ant_v4,50,avg_return,150000,6499.51806640625
422,drq,Ant_v4,50,avg_return,175000,5799.49462890625
423,drq,Ant_v4,50,avg_return,200000,6902.50146484375
424,drq,Ant_v4,50,avg_return,225000,7167.623046875
425,drq,Ant_v4,50,avg_return,250000,6545.287109375
426,drq,Ant_v4,50,avg_return,275000,6753.33935546875
427,drq,Ant_v4,50,avg_return,300000,6709.73193359375
428,drq,Ant_v4,50,avg_return,325000,7450.02783203125
429,drq,Ant_v4,50,avg_return,350000,7125.765625
430,drq,Ant_v4,50,avg_return,375000,6877.2119140625
431,drq,Ant_v4,50,avg_return,400000,7610.150390625
432,drq,Ant_v4,50,avg_return,425000,7396.3759765625
433,drq,Ant_v4,50,avg_return,450000,7767.3525390625
434,drq,Ant_v4,50,avg_return,475000,7305.95947265625
435,drq,Ant_v4,50,avg_return,500000,7611.98779296875
436,drq,Ant_v4,50,avg_return,525000,7201.66552734375
437,drq,Ant_v4,50,avg_return,550000,7909.94140625
438,drq,Ant_v4,50,avg_return,575000,7631.77197265625
439,drq,Ant_v4,50,avg_return,600000,7971.70166015625
440,drq,Ant_v4,50,avg_return,625000,7968.11865234375
441,drq,Ant_v4,50,avg_return,650000,7907.26904296875
442,drq,Ant_v4,50,avg_return,675000,7374.1708984375
443,drq,Ant_v4,50,avg_return,700000,8125.8759765625
444,drq,Ant_v4,50,avg_return,725000,7970.96875
445,drq,Ant_v4,50,avg_return,750000,8098.47119140625
446,drq,Ant_v4,50,avg_return,775000,8046.81591796875
447,drq,Ant_v4,50,avg_return,800000,8154.89501953125
448,drq,Ant_v4,50,avg_return,825000,8048.92822265625
449,drq,Ant_v4,50,avg_return,850000,8111.39208984375
450,drq,Ant_v4,50,avg_return,875000,8314.681640625
451,drq,Ant_v4,50,avg_return,900000,8247.09375
452,drq,Ant_v4,50,avg_return,925000,8230.029296875
